cust_id,cust_name,cust_email,cust_phone,cust_addr,cust_city,cust_state,cust_country,cust_postal,cust_seg,acq_date,cust_status,ltv_calc,cust_rep,last_purch_dt
CUST01582,Paul Nguyen,paul.nguyen@example.org,+1-887-441-3737,9081 Washington St,Columbus,FL,USA,91863,RET,2022-11-09,Active,2321.04,REP018,2024-05-23
CUST01583,Strategic Partners,partnerss@business.net,,9248 Elm St,El Paso,CO,USA,72809,GOV,2025-01-31,Pending,48516.77,REP045,
CUST01584,Joseph Clark,clarkj@outlook.com,392-448-4471,4253 Main Ave,San Francisco,ME,USA,58157,STR,2022-06-06,Inactive,34994.8,REP047,2022-10-31
CUST01585,Betty King,bking@hotmail.com,204-269-3497,8896 Main Pl,New York,HI,USA,71347,WHS,2024-08-26,Suspended,30409.02,REP044,2024-11-20
CUST01586,Global Solutions,global.solutions@gmail.com,1524154861,7941 Elm Pl,Philadelphia,WY,USA,74532,MID,2024-06-29,Active,,REP015,2024-08-07
CUST01587,ABC Corp,acorp@outlook.com,465-193-7792,2410 Washington Way,San Antonio,CO,USA,12309,WHS,2022-01-17,Churned,30783.21,REP014,2023-12-07
CUST01588,Carol Martin,carol_martin@example.org,413-528-4207,3582 Maple Ln,El Paso,IN,China,X3W 8Y4,GOV,2024-11-17,Active,20375.86,REP029,2024-12-17
CUST01589,Emily Thomas,thomase@business.net,2594155280,8341 Cedar St,San Francisco,MI,USA,28578,IND,2024-08-06,Active,47935.76,REP042,2024-10-01
CUST01590,Global Solutions,global_solutions@example.org,847-175-4071,6449 Lake Way,Indianapolis,TN,Japan,N8V 5M8,MID,2021-02-03,Active,25739.72,REP046,2024-11-17
CUST01591,Acme Ltd,acme.ltd@example.org,(949) 563-1019,4959 Pine Ave,Seattle,MN,USA,56489,NPO,2022-02-27,Inactive,48736.12,REP048,2023-05-24
CUST01592,Pinnacle Systems,,(288) 960-3583,9366 Washington Way,Chicago,UT,Brazil,G3X 6O9,WHS,2024-04-09,Suspended,ERROR,REP022,2024-09-23
CUST01593,John Ramirez,john_ramirez@business.net,180-288-1807,8753 Elm Ln,Nashville,CT,USA,92067,MID,2024-03-10,Inactive,1856.12,REP010,2024-03-17
CUST01594,XYZ Inc,xinc@company.com,881-859-8693,7292 Hill Pl,Fort Worth,NH,Mexico,A9W 5F3,WHS,2023-02-01,Pending,40509.39,REP049,2025-02-23
CUST01595,Anthony Perez,anthony.perez@outlook.com,9286793021,2413 Main Blvd,Denver,NC,USA,10617,RET,2021-08-02,Churned,46112.34,REP014,2023-04-17
CUST01596,Charles Garcia,charles_garcia@company.com,101-565-5580,2898 Lake Ave,Denver,HI,USA,10782,MID,2024-04-01,Pending,14120.39,REP042,2025-03-28
CUST01597,Global Solutions,gsolutions@hotmail.com,6182064208,328 Elm Pl,Nashville,TX,USA,7062,MID,2024-10-12,Pending,42666.02,REP022,2025-01-16
CUST01598,Linda Rivera,linda_rivera@gmail.com,+1-389-906-5555,7945 Oak Rd,Philadelphia,UT,USA,23168,SMB,2022-10-31,Churned,41619.25,REP042,
CUST01599,Nexus Corporation,ncorporation@outlook.com,(493) 146-3156,1695 Pine St,Seattle,DE,UK,H2M 8M7,SMB,2024-10-12,Suspended,4844.51,REP036,2025-01-07
CUST01600,Ashley King,aking@example.org,(974) 730-4256,306 Pine Pl,San Diego,AL,China,Q3D,STR,2024-07-20,Pending,4023.51,REP020,2024-12-09
CUST01601,Susan Martin,susan_martin@outlook.com,(645) 741-5860,1598 Lake Way,Indianapolis,WA,USA,46275,EDU,2024-07-12,Suspended,,REP040,2024-08-28
CUST01602,Kevin Garcia,kgarcia#example.org,497-801-7585,607 Hill Pl,Phoenix,ND,USA,19287,RET,2022-02-10,Inactive,19522.78,REP026,2022-05-10
CUST01603,Joseph Roberts,joseph_roberts@hotmail.com,+1-256-126-2218,1894 Lake Blvd,San Antonio,CA,USA,17326,NPO,2022-07-30,Churned,41209.06,REP025,2023-04-16
CUST01604,Spectrum Brands,sbrands@example.org,9469233603,5304 Washington Ln,Fort Worth,VT,USA,51356,NPO,2024-11-29,Active,22931.77,REP022,2025-02-06
CUST01605,Linda Garcia,,6027464043,3088 Elm Ln,Phoenix,MN,USA,13706,STR,2021-09-01,Inactive,43600.49,REP039,2022-06-15
CUST01606,Steven Adams,steven.adams@hotmail.com,386-248-3638,2129 Main Ave,Nashville,KS,USA,84086,STR,2022-06-13,Inactive,,REP001,2023-12-13
CUST01607,Fusion Technologies,technologiesf@gmail.com,+15606619002,1022 Maple Pl,Detroit,RI,USA,35284,NPO,2024-02-09,Suspended,3493.21,REP039,2024-07-16
CUST01608,Linda King,linda_king@yahoo.com,+1-555-787-8782,3134 Washington Dr,El Paso,ID,USA,56860,GOV,2022-01-31,Active,31662.6,REP030,2025-01-03
CUST01609,Paul Campbell,paul_campbell@example.org,4461416277,2771 Pine Dr,Seattle,CO,USA,80340,RET,2021-06-30,Active,45737.8,REP029,2025-01-23
CUST01610,Donna Rivera,drivera@company.com,+1-122-203-4944,3570 Hill Blvd,Seattle,TX,USA,50719,SMB,2023-01-24,Inactive,8927.25,REP031,2023-02-18
CUST01611,Amanda Campbell,amanda.campbell@business.net,+1-895-403-6077,4179 Maple Ave,Detroit,AZ,Brazil,T7R 7D8,IND,2022-02-06,Churned,33298.33,REP004,2024-02-08
CUST01612,Donald Torres,torresd@business.net,3208316752,2770 Elm Pl,Nashville,MT,USA,92029,WHS,2021-01-07,Inactive,ERROR,REP023,2024-03-25
CUST01613,Donna Hall,halld#outlook.com,2606087110,2635 Maple St,Philadelphia,DE,USA,33445,RET,2022-12-05,Inactive,35056.37,REP021,2023-12-22
CUST01614,ABC Corp,abc.corp@hotmail.com,5934747888,7896 Pine Way,Fort Worth,OH,USA,46344,ENT,2022-04-10,Suspended,14747.54,REP019,2024-12-14
CUST01615,Precision Manufacturing,precision_manufacturing@outlook.com,+1-941-406-7007,2353 Lake Rd,Dallas,MO,USA,95526,WHS,2024-02-02,Active,47638.66,REP006,2025-02-08
CUST01616,Elizabeth Lopez,elizabeth_lopez@hotmail.com,380-391-8838,9671 Lake Ave,New York,IL,USA,33469,IND,2024-09-28,Active,28469.35,REP027,2025-02-08
CUST01617,Anthony Nelson,anthony.nelson@example.org,(438) 802-1498,6739 Cedar Dr,Portland,NE,USA,63043,EDU,2024-01-10,Pending,17372.31,REP006,2024-09-24
CUST01618,Prime Industries,prime_industries@gmail.com,9029072679,330 Elm Rd,Washington,NE,USA,53879,EDU,2022-04-24,Active,8331.47,REP025,2025-03-26
CUST01619,Deborah Rodriguez,deborah_rodriguez@business.net,9352843606,2137 Oak Rd,Boston,CO,USA,20782,GOV,2022-06-23,Churned,2669.62,REP047,2023-07-23
CUST01620,Paul Taylor,paul.taylor@outlook.com,292-230-2086,5970 Hill St,Indianapolis,LA,USA,75175,STR,2023-06-26,Active,49026.76,REP030,2024-05-13
CUST01621,Steven Moore,steven.moore@hotmail.com,7161627219,560 Pine Pl,Indianapolis,IL,Australia,N5M 6Q9,WHS,2022-11-17,Inactive,25035.02,REP018,2024-01-28
CUST01622,Prime Industries,industriesp@yahoo.com,(801) 680-1725,5690 Oak Blvd,Boston,UT,USA,60237,RET,2021-06-18,Churned,16302.82,REP007,2022-04-05
CUST01623,Kevin Perez,kevin_perez#hotmail.com,+1-280-262-8060,7706 Hill Dr,San Diego,HI,USA,79722,GOV,2021-12-05,Churned,49827.37,REP015,2023-03-20
CUST01624,XYZ Inc,xinc@business.net,278-179-7927,2370 Pine Rd,Chicago,FL,USA,29563,EDU,2022-03-24,Churned,18347.9,REP033,2023-07-12
CUST01625,Kimberly Gonzalez,,5611598491,3154 Pine Dr,Nashville,MI,USA,71459,EDU,2025-02-15,Active,48191.96,REP005,2025-03-26
CUST01626,Global Solutions,global.solutions@gmail.com,(402) 424-8032,305 Main Rd,Jacksonville,OK,USA,72420,MID,2024-11-21,Pending,34094.94,REP045,2025-03-07
CUST01627,Daniel Williams,dwilliams@outlook.com,6003558122,,Fort Worth,TN,USA,91329,SMB,2022-01-19,Suspended,34195.26,REP008,2024-10-20
CUST01628,Betty Nelson,betty.nelson@outlook.com,(907) 127-3820,8907 Maple Blvd,Phoenix,AR,USA,31864,SMB,2024-07-15,Active,11828.34,REP046,2024-11-28
CUST01629,Stephanie Brown,stephanie_brown#example.org,(969) 115-2509,8080 Cedar St,Fort Worth,NE,USA,77488,RET,2023-12-20,Pending,25182.67,REP030,2024-10-07
CUST01630,Stephanie Williams,,(456) 154-3518,5825 Maple Dr,Chicago,TX,Australia,I6N 5M9,NPO,2022-01-10,Active,19887.83,REP041,2024-08-19
CUST01631,George Rivera,grivera@yahoo.com,,321 Oak Rd,Portland,NH,USA,45549,IND,2022-06-05,Pending,960.37,REP031,2024-09-25
CUST01632,Summit Enterprises,summit.enterprises@yahoo.com,2215829090,6146 Lake Way,Columbus,CO,USA,14684,SMB,2021-10-29,Inactive,29962.98,REP008,2023-08-25
CUST01633,Matthew Hernandez,hernandezm@business.net,+1-702-757-7371,5850 Hill St,Boston,AK,USA,54363,IND,2024-08-12,Active,47351.94,REP014,2025-02-15
CUST01634,Horizon Group,horizon_group@outlook.com,+1-746-654-2435,1888 Hill Dr,Philadelphia,SC,USA,46677,EDU,2024-02-04,Active,3379.71,REP029,2024-04-13
CUST01635,Fusion Technologies,fusion_technologies@business.net,2687628872,5237 Washington St,Columbus,VT,USA,66840,WHS,2021-05-17,Churned,633.19,REP024,2021-08-21
CUST01636,Michael Garcia,garciam@gmail.com,4293284247,3347 Oak Dr,Denver,FL,USA,85873,ENT,2025-02-18,Active,20274.01,REP043,2025-03-25
CUST01637,Carol Sanchez,sanchezc@company.com,(273) 276-1469,277 Cedar Ln,Seattle,AR,USA,70295,EDU,2024-01-23,Active,49293.36,REP016,2024-08-31
CUST01638,Prime Industries,pindustries@outlook.com,+1-563-965-8249,871 Lake Rd,Phoenix,NC,USA,60608,IND,2025-01-12,Pending,48712.66,REP029,2025-01-17
CUST01639,Linda Smith,lsmith@hotmail.com,(427) 565-5287,351 Oak Rd,San Diego,AR,Mexico,I9S 1I1,ENT,2022-04-08,Inactive,,REP016,2023-11-11
CUST01640,Stephanie Adams,stephanie.adams@business.net,+1-827-530-5734,7084 Hill Ave,Jacksonville,VT,USA,35698,STR,2024-03-14,Active,47206.15,REP040,
CUST01641,Nancy Young,nancy.young@business.net,+1-328-634-3151,7015 Oak Pl,Seattle,SD,Brazil,C3M 7N2,NPO,2021-04-02,Pending,28745.87,REP037,2024-10-12
CUST01642,George Rivera,george_rivera#business.net,9607118371,5338 Lake Pl,Columbus,NM,USA,92137,RET,2023-07-27,Suspended,ERROR,REP021,2024-11-01
CUST01643,Delta Dynamics,dynamicsd@outlook.com,544-610-9193,9023 Elm Dr,Fort Worth,AL,USA,30369,ENT,2022-01-29,Churned,49750.05,REP014,2023-06-21
CUST01644,Horizon Group,hgroup@company.com,(831) 894-3562,8489 Hill Rd,Charlotte,UT,USA,86298,ENT,2024-07-31,Pending,33648.14,REP047,2024-10-24
CUST01645,Tech Innovations,tinnovations@example.org,5992272831,2694 Pine Ln,Denver,MO,USA,58976,SMB,2024-09-18,Active,12605.51,REP027,2025-03-03
CUST01646,Kenneth Hall,,4819957523,7453 Main Ave,El Paso,SC,USA,70917,ENT,2024-11-22,Active,ERROR,REP046,2025-03-02
CUST01647,Joshua Hernandez,jhernandez@example.org,(180) 348-2714,1572 Lake Rd,San Jose,CO,Japan,I2I 7L6,GOV,2025-01-07,Active,,REP012,2025-01-12
CUST01648,Jessica Perez,perezj@company.com,5218326041,5552 Main St,San Francisco,ME,USA,51559,SMB,2023-01-16,Active,ERROR,REP027,2024-09-08
CUST01649,Betty Taylor,betty_taylor@example.org,3809765513,4600 Oak Ln,San Antonio,MN,Brazil,I4L,ENT,2023-08-03,Churned,13936.64,REP025,2023-08-23
CUST01650,Joshua Martinez,jmartinez@example.org,+18848965591,7834 Main Ave,Denver,HI,USA,89387,ENT,2024-05-15,Suspended,42955.31,REP016,2024-09-23
CUST01651,Deborah Martinez,deborah_martinez@company.com,(864) 904-2961,535 Washington Blvd,San Diego,WI,USA,95936,WHS,2024-09-11,Active,18266.31,REP027,2024-11-12
CUST01652,Jennifer Young,jyoung@gmail.com,342-333-6345,1448 Elm Rd,Jacksonville,NV,USA,70346,MID,2023-07-11,Active,49082.36,REP045,2024-08-23
CUST01653,Mary Roberts,mary_roberts#example.org,663-269-9713,4855 Pine Way,Seattle,HI,Canada,M3T 8A4,RET,2022-07-13,Suspended,32164.25,REP042,2024-07-17
CUST01654,Kevin Green,kevin.green@yahoo.com,502-624-2287,8643 Lake Dr,Charlotte,MN,USA,71026,GOV,2024-08-07,Active,22194.77,REP020,2024-11-27
CUST01655,Elite Services,servicese@yahoo.com,(692) 352-3100,9549 Elm Ln,New York,WI,USA,68925,IND,2022-12-06,Churned,40474.31,REP032,2024-03-19
CUST01656,Precision Manufacturing,pmanufacturing#hotmail.com,+1-775-952-8349,9077 Lake Blvd,San Jose,ND,USA,66315,ENT,2022-10-22,Active,46289.87,REP049,2024-09-05
CUST01657,Amanda Thomas,amanda.thomas@company.com,+12862751589,2998 Oak St,Boston,VA,Germany,G6V 5P2,STR,2021-01-12,Churned,,REP050,2022-11-03
CUST01658,Donna Nguyen,,712-674-3231,5555 Pine Rd,Philadelphia,NV,USA,32378,GOV,2021-01-24,Churned,,REP042,2022-01-02
CUST01659,Carol Williams,carol_williams@gmail.com,(251) 400-7246,8969 Elm Ave,Jacksonville,CO,USA,76876,NPO,2021-01-26,Churned,48121.22,REP002,2022-05-18
CUST01660,Donna Flores,dflores@gmail.com,(696) 163-4845,1831 Maple Ln,Washington,OR,USA,36707,GOV,2025-01-11,Suspended,34962.59,REP037,2025-03-10
CUST01661,Brian Lewis,lewisb@example.org,(709) 877-6308,828 Lake Ave,Washington,CO,USA,16171,STR,2024-01-13,Active,11025.43,REP015,2024-12-16
CUST01662,Michelle Martinez,martinezm@business.net,7823269879,1025 Washington Ave,Chicago,MI,USA,25189,ENT,2021-08-23,Active,34871.94,REP049,2025-02-24
CUST01663,Lisa Flores,lisa_flores@gmail.com,+1-222-385-4654,480 Main Ave,Denver,OH,USA,24093,SMB,2022-06-10,Inactive,12476.02,REP011,2023-01-30
CUST01664,Elite Services,eservices@business.net,4543914906,9588 Hill St,Boston,IN,USA,43628,RET,2023-02-27,Churned,10325.58,REP019,2024-02-17
CUST01665,Patricia King,patricia_king#outlook.com,5817033759,6404 Pine St,Portland,VT,USA,5410,EDU,2021-04-06,Active,28774.63,REP002,2024-09-02
CUST01666,Sandra Moore,sandra_moore@hotmail.com,+1-653-491-6376,9589 Pine Ln,Nashville,MN,USA,34669,ENT,2021-02-12,Inactive,43398.87,REP047,2024-01-04
CUST01667,George Rivera,george_rivera@yahoo.com,2801602325,752 Cedar St,Charlotte,SD,USA,65551,MID,2022-11-12,Inactive,35946.09,REP021,2023-08-01
CUST01668,Kimberly Wright,kwright@hotmail.com,(560) 614-5359,4260 Maple Ln,Washington,NH,France,F6I 5L9,GOV,2021-08-22,Inactive,22078.06,REP043,2022-02-11
CUST01669,Daniel Garcia,garciad@example.org,,,Boston,MD,USA,32277,EDU,2024-05-03,Active,5565.35,REP023,2024-11-19
CUST01670,Integrated Systems,integrated_systems@hotmail.com,2069576255,9753 Lake St,Fort Worth,MN,USA,27165,GOV,2025-02-25,Pending,3013.64,REP031,2025-03-10
CUST01671,Joseph Ramirez,jramirez@business.net,+1-525-275-4380,3052 Washington St,Chicago,NJ,Japan,N6K 9C4,MID,2022-04-04,Inactive,21786.7,REP013,2024-02-03
CUST01672,Thomas Rodriguez,thomas.rodriguez@company.com,1443827538,5160 Main Pl,Houston,OH,France,D2K 7J9,STR,2023-07-16,Inactive,20794.45,REP048,2023-07-21
CUST01673,Ashley Perez,ashley.perez@yahoo.com,359-472-9534,872 Cedar Blvd,Philadelphia,CT,USA,77305,SMB,2022-01-31,Churned,4873.05,REP010,2022-09-06
CUST01674,Jennifer Hall,hallj@yahoo.com,+1-397-115-2277,4460 Elm Ln,Charlotte,NV,USA,59390,MID,2022-11-16,Churned,20607.71,REP007,2023-10-26
CUST01675,Global Solutions,global_solutions@gmail.com,2822324784,1600 Washington Way,San Jose,IA,UK,W6C 8U3,ENT,2021-03-30,Churned,,REP040,2022-07-10
CUST01676,ABC Corp,acorp@hotmail.com,(831) 815-2910,1979 Main Dr,Fort Worth,AZ,USA,94973,SMB,2024-03-30,Suspended,17086.43,REP025,2024-07-16
CUST01677,Paul Sanchez,paul.sanchez#example.org,570-891-9672,5679 Cedar Blvd,San Jose,LA,USA,12912,IND,2024-12-25,Active,20519.74,REP047,2025-02-07
CUST01678,Daniel Robinson,drobinson@company.com,(341) 880-2194,1348 Washington St,Detroit,NC,USA,81320,ENT,2023-08-27,Active,7335.46,REP014,2024-10-08
CUST01679,Karen Baker,bakerk@business.net,(637) 463-7472,6128 Lake Blvd,Washington,WV,USA,59733,SMB,2022-07-10,Pending,11048.93,REP038,2024-04-19
CUST01680,Horizon Group,grouph@yahoo.com,2769581171,7777 Lake Rd,Los Angeles,SC,Japan,H4I 7R7,MID,2023-06-22,Active,,REP014,2024-08-07
CUST01681,Joshua Garcia,jgarcia@yahoo.com,+1-737-612-5970,278 Elm St,Fort Worth,NC,USA,21356,GOV,2024-09-12,Suspended,23084.26,REP033,2025-03-31
CUST01682,Stephanie Green,stephanie_green@business.net,(281) 417-4769,4499 Lake Ln,San Antonio,TN,USA,60453,STR,2023-04-14,Inactive,13154.32,REP021,2023-09-25
CUST01683,ABC Corp,corpa@company.com,(309) 180-3099,9371 Maple Blvd,Phoenix,VA,USA,50469,ENT,2024-09-04,Active,21393.51,REP038,2024-10-10
CUST01684,Amanda Sanchez,sancheza@hotmail.com,,217 Lake Pl,San Diego,MA,USA,96324,NPO,2023-12-23,Suspended,33319.99,REP039,2024-04-04
CUST01685,Mary Campbell,campbellm@gmail.com,5761637982,5478 Washington Dr,San Jose,AK,USA,77504,MID,2021-08-25,Inactive,3794.67,REP047,2022-06-10
CUST01686,Nexus Corporation,nexus_corporation@gmail.com,+1-100-257-7348,325 Elm Rd,Detroit,MT,USA,83471,RET,2023-10-09,Active,28953.54,REP013,2024-04-10
CUST01687,Donna Martinez,dmartinez@business.net,(509) 747-6579,5244 Maple Rd,Detroit,NV,USA,22530,NPO,2025-02-01,Pending,46646.52,REP015,2025-03-25
CUST01688,Mary Robinson,robinsonm@example.org,,4913 Main Pl,Denver,SC,Brazil,P9Q 2B5,RET,2024-07-30,Active,5104.91,REP023,2024-09-09
CUST01689,Mary Mitchell,mmitchell@example.org,(886) 414-9182,5396 Washington Blvd,Phoenix,PA,USA,69782,WHS,2023-01-05,Inactive,,REP036,2023-10-03
CUST01690,Amanda Smith,smitha@example.org,412-204-6151,,San Francisco,LA,USA,68275,GOV,2022-09-24,Active,36775.75,REP049,2024-09-08
CUST01691,Emily Perez,eperez@hotmail.com,1726062927,8654 Lake Dr,Charlotte,OK,USA,42508,GOV,2023-05-09,Churned,10280.59,REP021,2023-12-05
CUST01692,Global Solutions,gsolutions@outlook.com,+1-925-183-8427,9276 Oak Ln,El Paso,NM,USA,87075,GOV,2021-12-06,Pending,9522.06,REP033,2025-01-19
CUST01693,Acme Ltd,altd@example.org,572-629-6947,5507 Pine Blvd,El Paso,MD,USA,32575,NPO,2022-10-22,Suspended,5492.74,REP021,2025-01-21
CUST01694,Kevin Jackson,kevin.jackson@gmail.com,817-218-9572,5057 Pine Ln,San Diego,PA,USA,16133,RET,2023-03-28,Active,44689.27,REP002,2024-05-16
CUST01695,Steven Campbell,steven.campbell@gmail.com,8019965805,9921 Main Dr,San Jose,NJ,USA,74297,WHS,2022-10-22,Inactive,44708.21,REP002,2023-11-24
CUST01696,Sandra Johnson,sandra.johnson@business.net,753-593-3276,178 Maple Blvd,Philadelphia,HI,USA,23565,NPO,2024-01-11,Active,10319.43,REP021,2025-02-08
CUST01697,Jessica Roberts,jroberts@outlook.com,,8979 Maple Blvd,San Antonio,UT,Mexico,X5N 7D8,ENT,2021-12-24,Inactive,ERROR,REP050,2022-10-26
CUST01698,Richard Martinez,richard.martinez@business.net,+1-557-234-3528,8552 Lake Dr,Portland,KY,USA,54988,WHS,2021-08-16,Inactive,22676.89,REP003,2022-12-20
CUST01699,Elite Services,elite.services@outlook.com,5993498122,8013 Elm Ln,Denver,ND,USA,22271,EDU,2024-08-19,Pending,11795.09,REP015,2024-09-01
CUST01700,Joseph Allen,allenj@business.net,708-848-5742,7691 Hill Ave,Phoenix,WV,USA,8790,NPO,2022-03-10,Pending,27094.0,REP037,2024-12-25
CUST01701,Daniel Hernandez,daniel.hernandez@example.org,+1-165-215-8310,6513 Lake Pl,San Jose,NM,USA,64871,IND,2021-11-24,Inactive,43338.33,REP017,2023-05-14
CUST01702,Joshua Allen,jallen@hotmail.com,869-689-3220,5058 Oak Pl,Houston,WY,USA,99735,SMB,2024-02-29,Churned,9879.05,REP041,2024-03-21
CUST01703,Horizon Group,hgroup@yahoo.com,(828) 684-7048,8965 Lake Ln,Denver,OR,USA,33254,WHS,2022-01-25,Churned,41694.31,REP034,2024-02-20
CUST01704,Strategic Partners,partnerss@yahoo.com,6921695217,7959 Main Pl,Boston,MO,USA,63340,GOV,2022-04-27,Active,13776.76,REP005,2024-07-16
CUST01705,Vertex Holdings,vertex.holdings@outlook.com,(616) 8641761,2249 Maple Pl,Philadelphia,NY,USA,30739,ENT,2021-08-05,Churned,42145.38,REP011,2023-07-08
CUST01706,George Nelson,george_nelson@business.net,262-527-8569,7720 Lake Pl,Houston,TN,USA,63397,SMB,2021-10-29,Inactive,35152.52,REP020,2023-03-07
CUST01707,George Perez,george.perez@company.com,900-740-9256,2161 Oak Pl,Charlotte,WI,USA,52681,STR,2024-07-31,Active,29891.99,REP035,2025-03-20
CUST01708,Jennifer Smith,jennifer.smith@gmail.com,+1-596-795-1780,1026 Hill Ave,Washington,IL,USA,31089,IND,2021-02-17,Churned,12983.93,REP019,2021-04-23
CUST01709,Thomas Nelson,thomas_nelson@company.com,+1-936-793-8531,488 Washington Way,Seattle,MO,USA,44190,MID,2024-11-21,Suspended,34083.67,REP025,2025-02-18
CUST01710,Fusion Technologies,fusion.technologies@company.com,980-889-9089,1450 Maple Way,San Antonio,MA,USA,82794,ENT,2023-12-26,Active,23964.98,REP003,2025-03-14
CUST01711,Omega Ventures,ventureso@yahoo.com,+1-612-360-1459,,Dallas,KS,USA,19118,RET,2024-12-23,Suspended,38119.81,REP008,2025-02-02
CUST01712,Fusion Technologies,ftechnologies@company.com,1823188976,8866 Pine Ave,San Jose,WV,USA,59911,IND,2024-09-10,Active,42921.04,REP007,2024-12-26
CUST01713,Christopher Jones,christopher.jones@business.net,+1-652-396-6685,993 Oak St,San Francisco,MS,China,T8F 3K8,EDU,2024-07-01,Active,ERROR,REP022,2024-09-17
CUST01714,Melissa Davis,davism@business.net,2354385118,7790 Lake Blvd,San Diego,SC,USA,78178,STR,2024-09-17,Active,47994.45,REP021,2024-10-27
CUST01715,Anthony Gonzalez,agonzalez@hotmail.com,6451154563,1229 Pine Ln,San Jose,KY,USA,88000,ENT,2024-01-19,Churned,30611.24,REP025,2024-01-21
CUST01716,Kevin Lee,kevin.lee@company.com,4651652343,5016 Hill Way,San Antonio,NE,USA,16053,EDU,2023-12-07,Pending,19644.03,REP003,2024-04-28
CUST01717,Kevin Taylor,ktaylor@gmail.com,(134) 654-5305,3041 Washington Ln,Los Angeles,ND,USA,73745,EDU,2022-04-14,Inactive,25331.19,REP021,2024-03-04
CUST01718,Fusion Technologies,ftechnologies@hotmail.com,688-662-9312,3060 Oak Pl,Boston,NH,France,O5P 8A7,SMB,2024-09-27,Pending,31922.5,REP022,2025-01-27
CUST01719,Emily Campbell,emily.campbell@outlook.com,5364723463,7537 Main Ave,Boston,MN,Australia,M9C 9B6,MID,2023-11-06,Active,40407.74,REP010,2024-05-19
CUST01720,Precision Manufacturing,precision_manufacturing@gmail.com,677-897-4292,8541 Hill Rd,Detroit,IA,USA,86211,STR,2023-03-27,Inactive,17947.0,REP019,2023-11-25
CUST01721,Andrew Baker,,(503) 539-8123,9396 Main St,Phoenix,OH,USA,3631,NPO,2021-12-04,Suspended,42469.13,REP030,2024-09-26
CUST01722,Steven Rivera,steven_rivera@gmail.com,(247) 606-8966,1493 Maple Blvd,Denver,DE,USA,36576,IND,2023-11-14,Active,29316.0,REP011,2025-01-09
CUST01723,Robert Nguyen,robert.nguyen@outlook.com,+1-798-145-2893,6592 Main Rd,San Jose,OK,Germany,P6A 8R4,ENT,2023-08-09,Suspended,48025.87,REP015,
CUST01724,Nexus Corporation,ncorporation@hotmail.com,6748507690,8754 Hill Blvd,San Antonio,SC,USA,35254,MID,2022-07-13,Churned,19716.97,REP011,2024-03-16
CUST01725,Charles Hall,chall@outlook.com,368-792-6701,223 Oak Way,Jacksonville,LA,USA,54136,WHS,2024-07-02,Active,48535.95,REP024,2025-01-29
CUST01726,Donna Torres,donna.torres@yahoo.com,746-562-2193,1192 Maple Ave,New York,AZ,USA,89790,IND,2021-07-25,Churned,4134.96,REP004,2023-01-08
CUST01727,Emily Ramirez,emily_ramirez@company.com,(287) 269-1903,389 Elm Way,Charlotte,IN,USA,38377,NPO,2022-10-05,Inactive,41788.59,REP030,2023-08-07
CUST01728,Matthew Taylor,matthew.taylor@example.org,(747) 689-6468,752 Pine Rd,Nashville,AL,USA,27007,IND,2024-10-23,Suspended,43895.26,REP024,2025-03-04
CUST01729,Paul Hernandez,paul.hernandez@hotmail.com,992-903-4411,146 Oak Dr,Columbus,KY,USA,13916,STR,2023-08-01,Active,39718.18,REP021,2024-06-10
CUST01730,Jennifer Wright,jwright@gmail.com,321-323-1587,4264 Main Way,Nashville,AK,USA,73011,NPO,2022-10-08,Active,33380.79,REP026,2024-09-18
CUST01731,Kimberly Nelson,kimberly_nelson@outlook.com,419-244-3873,5991 Maple Way,San Francisco,MD,USA,34513,MID,2022-09-13,Inactive,19330.39,REP040,2023-02-19
CUST01732,Daniel Lopez,daniel.lopez@gmail.com,(848) 817-4643,4849 Cedar Way,Nashville,IN,USA,18911,IND,2022-01-26,Active,17625.55,REP014,2024-12-03
CUST01733,Richard Green,richard_green@example.org,+1-464-407-7363,9180 Lake Rd,Boston,AK,USA,76878,EDU,2022-09-02,Active,46553.58,REP018,
CUST01734,Amanda Hall,amanda_hall@yahoo.com,+1-424-505-2287,6060 Oak St,Charlotte,MD,China,Q7Z 7D2,EDU,2024-08-08,Suspended,30447.91,REP005,2024-10-26
CUST01735,George Allen,george.allen@yahoo.com,(464) 876-7651,6715 Lake Way,Washington,AL,USA,29945,NPO,2023-06-17,Churned,39383.15,REP048,2023-10-24
CUST01736,Robert Hill,robert.hill@yahoo.com,(207) 132-8763,3064 Cedar St,San Antonio,MD,USA,93428,SMB,2022-09-02,Active,35670.04,REP014,2024-08-29
CUST01737,Jennifer Lewis,jlewis@hotmail.com,880-847-8452,5831 Main Ln,San Jose,ME,USA,81726,ENT,2021-10-09,Inactive,4846.47,REP023,2022-03-19
CUST01738,Spectrum Brands,sbrands@outlook.com,560-974-7746,9722 Pine Rd,Columbus,OK,USA,48742,EDU,2024-04-03,Active,47144.91,REP049,2024-12-14
CUST01739,Emily Adams,adamse@company.com,2352658266,6307 Main Blvd,Houston,OK,Australia,P3K 3O4,GOV,2021-01-18,Inactive,13623.09,REP008,2023-09-04
CUST01740,Donna Williams,donna.williams@example.org,3622716434,5766 Pine Blvd,San Diego,NJ,France,I8E 5Q7,RET,2023-04-11,Active,25533.86,REP042,2024-07-04
